sample_uid,class_uid,slug,label_original,language,dialect,source_type,user_id,session_id,fps_original,fps_processed,seq_len,augment_id,completeness,file_path,storage_key,storage_url,checksum,created_at,sample_id,class_idx,folder_name,file,label_slug,label_key
f457fd63b7,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778754365813,,,60,0,None,https://drive.google.com/file/d/1UCO2QfWxGZwt0pUoVnCFGVt6M4qI9D9F/view,features/vn/hoa-de/class_tom_7246af3c/sample_f457fd63b7.npz,https://drive.google.com/file/d/1UCO2QfWxGZwt0pUoVnCFGVt6M4qI9D9F/view,,2026-05-14T10:27:34.106150Z,f457fd63b7,4,class_tom_7246af3c,sample_f457fd63b7.npz,tom,vn/hoa-de/tom
7d4ba577a6,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778754365813,,,60,0,None,https://drive.google.com/file/d/1Rz9W7Aufi7a9MAtWGvXJifs1EA1JC87t/view,features/vn/hoa-de/class_tom_7246af3c/sample_7d4ba577a6.npz,https://drive.google.com/file/d/1Rz9W7Aufi7a9MAtWGvXJifs1EA1JC87t/view,,2026-05-14T10:28:35.742423Z,7d4ba577a6,4,class_tom_7246af3c,sample_7d4ba577a6.npz,tom,vn/hoa-de/tom
9945cc3b5b,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778754365813,,,60,0,None,https://drive.google.com/file/d/11CY28XSaEP29krLLOCwax3se7hFZIuB7/view,features/vn/hoa-de/class_tom_7246af3c/sample_9945cc3b5b.npz,https://drive.google.com/file/d/11CY28XSaEP29krLLOCwax3se7hFZIuB7/view,,2026-05-14T10:29:02.485487Z,9945cc3b5b,4,class_tom_7246af3c,sample_9945cc3b5b.npz,tom,vn/hoa-de/tom
115d9deffb,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778754365813,,,60,0,None,https://drive.google.com/file/d/1PdB5gjbRciKwntAtrFsasTWFAJYsiLMS/view,features/vn/hoa-de/class_tom_7246af3c/sample_115d9deffb.npz,https://drive.google.com/file/d/1PdB5gjbRciKwntAtrFsasTWFAJYsiLMS/view,,2026-05-14T10:29:52.017081Z,115d9deffb,4,class_tom_7246af3c,sample_115d9deffb.npz,tom,vn/hoa-de/tom
e223a895f2,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778754365813,,,60,0,None,https://drive.google.com/file/d/1X-cE4wHeTlIdmqSNKNSgylSUDZVK-xsx/view,features/vn/hoa-de/class_tom_7246af3c/sample_e223a895f2.npz,https://drive.google.com/file/d/1X-cE4wHeTlIdmqSNKNSgylSUDZVK-xsx/view,,2026-05-14T10:28:48.930287Z,e223a895f2,4,class_tom_7246af3c,sample_e223a895f2.npz,tom,vn/hoa-de/tom
eb9a7602cd,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1cHDrKVzfoyv1pjZ-6SGstHC_Qpk5DuNE/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_eb9a7602cd.npz,https://drive.google.com/file/d/1cHDrKVzfoyv1pjZ-6SGstHC_Qpk5DuNE/view,,2026-05-14T10:14:30.788580Z,eb9a7602cd,5,class_lot-da-ca_55dc73f1,sample_eb9a7602cd.npz,lot-da-ca,vn/hoa-de/lot-da-ca
25b81a30cb,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1OEkY5LhKPgBwZPaHm6Zasx-XWtghp5Qi/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_25b81a30cb.npz,https://drive.google.com/file/d/1OEkY5LhKPgBwZPaHm6Zasx-XWtghp5Qi/view,,2026-05-14T10:14:05.890413Z,25b81a30cb,5,class_lot-da-ca_55dc73f1,sample_25b81a30cb.npz,lot-da-ca,vn/hoa-de/lot-da-ca
7470fe30f7,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1n45w87YdoSK_vANd2QkrOl8ibOQ1jFuI/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_7470fe30f7.npz,https://drive.google.com/file/d/1n45w87YdoSK_vANd2QkrOl8ibOQ1jFuI/view,,2026-05-15T04:52:35.463407Z,7470fe30f7,5,class_lot-da-ca_55dc73f1,sample_7470fe30f7.npz,lot-da-ca,vn/hoa-de/lot-da-ca
985bd81319,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1bYDnd_GVLwZH74D3QEDKwjIvn2Nw9DYn/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_985bd81319.npz,https://drive.google.com/file/d/1bYDnd_GVLwZH74D3QEDKwjIvn2Nw9DYn/view,,2026-05-14T10:13:12.240726Z,985bd81319,5,class_lot-da-ca_55dc73f1,sample_985bd81319.npz,lot-da-ca,vn/hoa-de/lot-da-ca
e9c423084f,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1vqI2ZUdJ7v5OEgXKW-VQ_pyW6uRQpFc8/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_e9c423084f.npz,https://drive.google.com/file/d/1vqI2ZUdJ7v5OEgXKW-VQ_pyW6uRQpFc8/view,,2026-05-14T10:12:47.064199Z,e9c423084f,5,class_lot-da-ca_55dc73f1,sample_e9c423084f.npz,lot-da-ca,vn/hoa-de/lot-da-ca
89698f866e,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1LfgHZYn7oVhI71LP2nRRNboEQuy_0QUa/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_89698f866e.npz,https://drive.google.com/file/d/1LfgHZYn7oVhI71LP2nRRNboEQuy_0QUa/view,,2026-05-14T10:13:57.950010Z,89698f866e,5,class_lot-da-ca_55dc73f1,sample_89698f866e.npz,lot-da-ca,vn/hoa-de/lot-da-ca
dd9160882e,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1Sb-ce32PB-NMxs0COVWnSSu0_ocKQsZ3/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_dd9160882e.npz,https://drive.google.com/file/d/1Sb-ce32PB-NMxs0COVWnSSu0_ocKQsZ3/view,,2026-05-14T10:12:39.379740Z,dd9160882e,5,class_lot-da-ca_55dc73f1,sample_dd9160882e.npz,lot-da-ca,vn/hoa-de/lot-da-ca
2cfb12ceff,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778862884506,,,60,0,None,https://drive.google.com/file/d/1GW2iBsTuVjaSV4jBTG7gBYU6iCiWry2y/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_2cfb12ceff.npz,https://drive.google.com/file/d/1GW2iBsTuVjaSV4jBTG7gBYU6iCiWry2y/view,,2026-05-15T17:03:11.706589Z,2cfb12ceff,5,class_lot-da-ca_55dc73f1,sample_2cfb12ceff.npz,lot-da-ca,vn/hoa-de/lot-da-ca
bb996c0096,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1IcD5AObOtHLoShABqR7ZBkUQPs4QDlZJ/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_bb996c0096.npz,https://drive.google.com/file/d/1IcD5AObOtHLoShABqR7ZBkUQPs4QDlZJ/view,,2026-05-15T04:54:11.047419Z,bb996c0096,5,class_lot-da-ca_55dc73f1,sample_bb996c0096.npz,lot-da-ca,vn/hoa-de/lot-da-ca
8b2daa16ec,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/15ME3jHfCU-TwVFEeyJZSMf0bvEgZ1Tp3/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_8b2daa16ec.npz,https://drive.google.com/file/d/15ME3jHfCU-TwVFEeyJZSMf0bvEgZ1Tp3/view,,2026-05-14T10:11:55.367236Z,8b2daa16ec,5,class_lot-da-ca_55dc73f1,sample_8b2daa16ec.npz,lot-da-ca,vn/hoa-de/lot-da-ca
9aa93ed10c,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778862884506,,,60,0,None,https://drive.google.com/file/d/1ldWMI2iC1EeXCnX_opS38xBkuxpkgxrw/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_9aa93ed10c.npz,https://drive.google.com/file/d/1ldWMI2iC1EeXCnX_opS38xBkuxpkgxrw/view,,2026-05-15T17:03:24.514752Z,9aa93ed10c,5,class_lot-da-ca_55dc73f1,sample_9aa93ed10c.npz,lot-da-ca,vn/hoa-de/lot-da-ca
519936eed8,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1ISwudgMGF4Xh0GPj1SmlGTjv0Znrg0t8/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_519936eed8.npz,https://drive.google.com/file/d/1ISwudgMGF4Xh0GPj1SmlGTjv0Znrg0t8/view,,2026-05-15T04:53:27.165635Z,519936eed8,5,class_lot-da-ca_55dc73f1,sample_519936eed8.npz,lot-da-ca,vn/hoa-de/lot-da-ca
f53821cea4,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778862884506,,,60,0,None,https://drive.google.com/file/d/1N_DN2VVxQDnEstrZSJK-C8NlrzQ5iqVv/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_f53821cea4.npz,https://drive.google.com/file/d/1N_DN2VVxQDnEstrZSJK-C8NlrzQ5iqVv/view,,2026-05-15T17:03:38.854750Z,f53821cea4,5,class_lot-da-ca_55dc73f1,sample_f53821cea4.npz,lot-da-ca,vn/hoa-de/lot-da-ca
961bab86f3,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778862884506,,,60,0,None,https://drive.google.com/file/d/1Y-4oFuS7FvnLITAaYIf_tqeLE2ZtzoPr/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_961bab86f3.npz,https://drive.google.com/file/d/1Y-4oFuS7FvnLITAaYIf_tqeLE2ZtzoPr/view,,2026-05-15T17:04:06.102633Z,961bab86f3,5,class_lot-da-ca_55dc73f1,sample_961bab86f3.npz,lot-da-ca,vn/hoa-de/lot-da-ca
e6dcee2a0e,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1UzBdUZ1ASI_DkNKqdX7lt691-nsKeXXN/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_e6dcee2a0e.npz,https://drive.google.com/file/d/1UzBdUZ1ASI_DkNKqdX7lt691-nsKeXXN/view,,2026-05-15T04:50:59.699107Z,e6dcee2a0e,5,class_lot-da-ca_55dc73f1,sample_e6dcee2a0e.npz,lot-da-ca,vn/hoa-de/lot-da-ca
ce57ba546e,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1GZGS9NJ1Sj8h_AOKGqBjhaowstRAkZVf/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_ce57ba546e.npz,https://drive.google.com/file/d/1GZGS9NJ1Sj8h_AOKGqBjhaowstRAkZVf/view,,2026-05-14T10:12:28.734768Z,ce57ba546e,5,class_lot-da-ca_55dc73f1,sample_ce57ba546e.npz,lot-da-ca,vn/hoa-de/lot-da-ca
f82f82d155,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1VPljIiYA-ul7BfMNaVydUVMTDv2FPhlv/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_f82f82d155.npz,https://drive.google.com/file/d/1VPljIiYA-ul7BfMNaVydUVMTDv2FPhlv/view,,2026-05-15T04:50:44.438094Z,f82f82d155,5,class_lot-da-ca_55dc73f1,sample_f82f82d155.npz,lot-da-ca,vn/hoa-de/lot-da-ca
0942dbce6f,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/136ryPW20vNdBKE7qBkwKWsSkOwFf4g9_/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_0942dbce6f.npz,https://drive.google.com/file/d/136ryPW20vNdBKE7qBkwKWsSkOwFf4g9_/view,,2026-05-15T04:52:49.979875Z,0942dbce6f,5,class_lot-da-ca_55dc73f1,sample_0942dbce6f.npz,lot-da-ca,vn/hoa-de/lot-da-ca
944fbcc62d,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1T3t7Nb9LjP_EaDSx9DIkPymcjFO8qDNY/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_944fbcc62d.npz,https://drive.google.com/file/d/1T3t7Nb9LjP_EaDSx9DIkPymcjFO8qDNY/view,,2026-05-14T10:12:11.574020Z,944fbcc62d,5,class_lot-da-ca_55dc73f1,sample_944fbcc62d.npz,lot-da-ca,vn/hoa-de/lot-da-ca
b90bb52bb9,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1WNFs4Q7JdhkSU1_sHzKpd-agzEiInKZQ/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_b90bb52bb9.npz,https://drive.google.com/file/d/1WNFs4Q7JdhkSU1_sHzKpd-agzEiInKZQ/view,,2026-05-14T10:12:03.009696Z,b90bb52bb9,5,class_lot-da-ca_55dc73f1,sample_b90bb52bb9.npz,lot-da-ca,vn/hoa-de/lot-da-ca
104d1c6cfe,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1wdvk8ZvyRNOYYGqnXISTK5Dz6cBMpMPv/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_104d1c6cfe.npz,https://drive.google.com/file/d/1wdvk8ZvyRNOYYGqnXISTK5Dz6cBMpMPv/view,,2026-05-15T04:52:06.133200Z,104d1c6cfe,5,class_lot-da-ca_55dc73f1,sample_104d1c6cfe.npz,lot-da-ca,vn/hoa-de/lot-da-ca
ae63ee3e97,55dc73f1-ea11-47ba-b8af-ab93622d2245,lot-da-ca,lột da cá,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1lX0NcG-cYutdP60Y6eEFBjnQImhRiNUd/view,features/vn/hoa-de/class_lot-da-ca_55dc73f1/sample_ae63ee3e97.npz,https://drive.google.com/file/d/1lX0NcG-cYutdP60Y6eEFBjnQImhRiNUd/view,,2026-05-14T10:13:03.426758Z,ae63ee3e97,5,class_lot-da-ca_55dc73f1,sample_ae63ee3e97.npz,lot-da-ca,vn/hoa-de/lot-da-ca
acea50d88d,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1i9rDRdDNzEJ--F9dIXEMTN-ePG1u40MY/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_acea50d88d.npz,https://drive.google.com/file/d/1i9rDRdDNzEJ--F9dIXEMTN-ePG1u40MY/view,,2026-05-14T10:20:59.838155Z,acea50d88d,6,class_lot-vo-tom_de9eb6e1,sample_acea50d88d.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
8b675a3ff1,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1XrWTmlgQn8n2eLXQFac10KJuqqgrkH9M/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_8b675a3ff1.npz,https://drive.google.com/file/d/1XrWTmlgQn8n2eLXQFac10KJuqqgrkH9M/view,,2026-05-14T10:19:12.381563Z,8b675a3ff1,6,class_lot-vo-tom_de9eb6e1,sample_8b675a3ff1.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
6a3136ec32,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1KITlWBj72PEC1jsyD5NV5AzmYkIFhnW3/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_6a3136ec32.npz,https://drive.google.com/file/d/1KITlWBj72PEC1jsyD5NV5AzmYkIFhnW3/view,,2026-05-15T04:55:35.743759Z,6a3136ec32,6,class_lot-vo-tom_de9eb6e1,sample_6a3136ec32.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
d06ecb20eb,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1QVDHyL4FCFbv82ktHGgnQ4hVxicTr9IR/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_d06ecb20eb.npz,https://drive.google.com/file/d/1QVDHyL4FCFbv82ktHGgnQ4hVxicTr9IR/view,,2026-05-15T04:55:06.825750Z,d06ecb20eb,6,class_lot-vo-tom_de9eb6e1,sample_d06ecb20eb.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
c6809c014d,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/17zkgcAKxhFDml8yE-WX1a4mzEDVpj_XP/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_c6809c014d.npz,https://drive.google.com/file/d/17zkgcAKxhFDml8yE-WX1a4mzEDVpj_XP/view,,2026-05-14T10:19:58.753269Z,c6809c014d,6,class_lot-vo-tom_de9eb6e1,sample_c6809c014d.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
4c3b8b5f81,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1XEjBWTUkrDOZzUZwoy0eA0Pk72ZFYsl4/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_4c3b8b5f81.npz,https://drive.google.com/file/d/1XEjBWTUkrDOZzUZwoy0eA0Pk72ZFYsl4/view,,2026-05-14T10:19:20.118329Z,4c3b8b5f81,6,class_lot-vo-tom_de9eb6e1,sample_4c3b8b5f81.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
468e6d5657,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1PWLXcB4oMYAkndgl5YO3vGSBWiATbn4l/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_468e6d5657.npz,https://drive.google.com/file/d/1PWLXcB4oMYAkndgl5YO3vGSBWiATbn4l/view,,2026-05-15T04:55:22.937684Z,468e6d5657,6,class_lot-vo-tom_de9eb6e1,sample_468e6d5657.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
73092e1c73,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1-VXZs4U29QxtNKxqODMYvwNS4eliE1II/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_73092e1c73.npz,https://drive.google.com/file/d/1-VXZs4U29QxtNKxqODMYvwNS4eliE1II/view,,2026-05-14T10:18:56.826525Z,73092e1c73,6,class_lot-vo-tom_de9eb6e1,sample_73092e1c73.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
ab0e1b3244,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1Yo4hQUBJaitsxLfK8_tXZUQWzDWIKzLq/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_ab0e1b3244.npz,https://drive.google.com/file/d/1Yo4hQUBJaitsxLfK8_tXZUQWzDWIKzLq/view,,2026-05-14T10:19:04.409532Z,ab0e1b3244,6,class_lot-vo-tom_de9eb6e1,sample_ab0e1b3244.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
e319a9e01e,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/13HN_3vEagYIQGK6VvS5hKe76h0IY8MKk/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_e319a9e01e.npz,https://drive.google.com/file/d/13HN_3vEagYIQGK6VvS5hKe76h0IY8MKk/view,,2026-05-15T04:59:52.719371Z,e319a9e01e,6,class_lot-vo-tom_de9eb6e1,sample_e319a9e01e.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
740cdd3bc9,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1cETAza7RU_-g2wP6pz-m7Q89PtcnVcnP/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_740cdd3bc9.npz,https://drive.google.com/file/d/1cETAza7RU_-g2wP6pz-m7Q89PtcnVcnP/view,,2026-05-15T04:59:38.073152Z,740cdd3bc9,6,class_lot-vo-tom_de9eb6e1,sample_740cdd3bc9.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
c44be7aaea,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1K8mOm3d24vYg--An2troCB9ErQNK8PtT/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_c44be7aaea.npz,https://drive.google.com/file/d/1K8mOm3d24vYg--An2troCB9ErQNK8PtT/view,,2026-05-15T05:00:21.921090Z,c44be7aaea,6,class_lot-vo-tom_de9eb6e1,sample_c44be7aaea.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
159d1dba4e,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/16S2-sR5Zi7GAwAQoXEjwVg4_vJqg3aCh/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_159d1dba4e.npz,https://drive.google.com/file/d/16S2-sR5Zi7GAwAQoXEjwVg4_vJqg3aCh/view,,2026-05-15T04:54:37.284988Z,159d1dba4e,6,class_lot-vo-tom_de9eb6e1,sample_159d1dba4e.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
a140b76ec7,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1CSIXRaMnkFcdVUdNbIV6sbA-gOc6JNww/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_a140b76ec7.npz,https://drive.google.com/file/d/1CSIXRaMnkFcdVUdNbIV6sbA-gOc6JNww/view,,2026-05-14T10:20:14.509800Z,a140b76ec7,6,class_lot-vo-tom_de9eb6e1,sample_a140b76ec7.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
e829183adf,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1vo5NIDO3cgKlj-zDcJsMwgFduPXW6UKP/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_e829183adf.npz,https://drive.google.com/file/d/1vo5NIDO3cgKlj-zDcJsMwgFduPXW6UKP/view,,2026-05-14T10:20:44.239617Z,e829183adf,6,class_lot-vo-tom_de9eb6e1,sample_e829183adf.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
9186590a1f,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1tpL6t4abyfGVhxqT0gvFOlO5MOBXoRnM/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_9186590a1f.npz,https://drive.google.com/file/d/1tpL6t4abyfGVhxqT0gvFOlO5MOBXoRnM/view,,2026-05-14T10:19:27.910562Z,9186590a1f,6,class_lot-vo-tom_de9eb6e1,sample_9186590a1f.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
2016761099,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Minh,1778753481107,,,60,0,None,https://drive.google.com/file/d/1zJmcX5c9UmbIcD5YLtm3ELZyDdeMMzA4/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_2016761099.npz,https://drive.google.com/file/d/1zJmcX5c9UmbIcD5YLtm3ELZyDdeMMzA4/view,,2026-05-14T10:20:36.219887Z,2016761099,6,class_lot-vo-tom_de9eb6e1,sample_2016761099.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
f0fbba3c5f,de9eb6e1-a189-4f37-9888-8fea922de54c,lot-vo-tom,lột vỏ tôm,vn,hoa-de,camera,Trân,1778819521896,,,60,0,None,https://drive.google.com/file/d/1Fnwr5cgfQrMwJzRi5mQXTVFquvwjd-2S/view,features/vn/hoa-de/class_lot-vo-tom_de9eb6e1/sample_f0fbba3c5f.npz,https://drive.google.com/file/d/1Fnwr5cgfQrMwJzRi5mQXTVFquvwjd-2S/view,,2026-05-15T05:00:07.194637Z,f0fbba3c5f,6,class_lot-vo-tom_de9eb6e1,sample_f0fbba3c5f.npz,lot-vo-tom,vn/hoa-de/lot-vo-tom
